user_id,gender,age_group,top_genre,subscription_plan,payment_method,auto_renewal_enabled,previous_subscription_plan,device_type,network_type,buffering_time_avg,is_churned
334,Female,18-25,Pop,Family,UPI,Yes,Free,Web,5G,2,Yes
335,Female,36-45,EDM,Family,UPI,No,Family,Web,4G,1.29,Yes
336,Female,46+,Classical,Family,UPI,Yes,Free,iOS,5G,0.34,Yes
337,Female,36-45,Classical,Free,UPI,No,Premium,Android,4G,1.02,No
338,Female,18-25,EDM,Free,UPI,No,Premium,Android,4G,4.98,No
339,Male ,18-25,Jazz,Premium,Auto-Debit,No,Premium,iOS,5G,1.17,No
340,Male ,26-35,Jazz,Free,Card,Yes,Premium,iOS,WiFi,0.8,Yes
341,Male ,36-45,EDM,Free,Auto-Debit,No,Premium,Web,5G,3.48,No
342,Male ,36-45,Pop,Family,UPI,Yes,Premium,Android,WiFi,3.01,No
343,Male ,26-35,Classical,Family,Wallet,No,Premium,Android,5G,3.73,Yes
344,Male ,36-45,HipHop,Free,UPI,No,Premium,iOS,WiFi,3.27,No
345,Male ,18-25,HipHop,Free,UPI,No,Premium,Android,WiFi,1.11,No
346,Male ,18-25,Pop,Free,UPI,Yes,Family,iOS,5G,2.5,No
347,Male ,18-25,HipHop,Premium,Card,Yes,Family,Android,WiFi,0.88,No
348,Male ,18-25,HipHop,Free,Card,Yes,Family,Web,5G,1.27,Yes
349,Male ,46+,Classical,Premium,Wallet,Yes,Family,Android,WiFi,4.93,No
350,Male ,26-35,Classical,Free,Card,No,Family,iOS,4G,3.64,No
351,Male ,46+,Rock,Family,UPI,No,Family,iOS,4G,3.91,No
352,Male ,46+,Classical,Free,Wallet,No,Family,iOS,4G,0.15,No
353,Male ,36-45,Rock,Free,Wallet,No,Family,iOS,5G,1.91,No
354,Male ,26-35,Jazz,Premium,Wallet,No,Family,iOS,WiFi,2.78,Yes
355,Female,46+,Classical,Free,UPI,Yes,Premium,iOS,4G,0.75,Yes
356,Female,46+,EDM,Premium,Card,Yes,Premium,iOS,5G,4.24,No
357,Female,26-35,Classical,Premium,Auto-Debit,Yes,Premium,iOS,5G,0.7,Yes
358,Female,18-25,Rock,Family,Card,No,Premium,Web,WiFi,3.18,No
359,Female,18-25,HipHop,Family,Auto-Debit,No,Premium,Android,5G,2.77,No
360,Male ,18-25,HipHop,Family,UPI,Yes,Premium,Android,5G,4.25,No
361,Male ,18-25,HipHop,Family,Card,No,Family,Android,WiFi,1.56,No
362,Male ,18-25,HipHop,Premium,UPI,Yes,Free,Android,4G,1.42,No
363,Male ,26-35,Classical,Free,UPI,No,Free,iOS,WiFi,4.23,No
364,Male ,18-25,Classical,Premium,Wallet,Yes,Free,Web,4G,1.11,No
365,Male ,46+,EDM,Family,Card,Yes,Premium,Web,4G,3.73,No
366,Male ,46+,Jazz,Free,Wallet,Yes,Free,Android,4G,0.96,No
367,Male ,18-25,Rock,Premium,Card,No,Free,Web,4G,4.38,No
368,Male ,36-45,Classical,Free,UPI,Yes,Free,iOS,5G,4.2,No
369,Male ,26-35,HipHop,Premium,Wallet,Yes,Premium,Android,4G,3.94,Yes
370,Male ,46+,HipHop,Free,UPI,Yes,Premium,Web,5G,2.46,Yes
371,Male ,46+,Classical,Free,Auto-Debit,No,Family,iOS,WiFi,0.17,Yes
372,Male ,18-25,Rock,Family,UPI,Yes,Free,Web,4G,0.66,Yes
373,Male ,36-45,Jazz,Family,Auto-Debit,No,Free,iOS,4G,2.28,Yes
374,Male ,36-45,HipHop,Free,Auto-Debit,Yes,Family,Web,4G,0.22,No
375,Male ,36-45,Jazz,Free,Wallet,No,Free,Web,4G,0.32,Yes
376,Female,18-25,Jazz,Family,Wallet,No,Family,iOS,4G,0.63,No
377,Female,18-25,EDM,Premium,Card,Yes,Free,Web,WiFi,1.3,No
378,Female,26-35,HipHop,Free,Card,Yes,Free,Android,4G,3.75,Yes
379,Female,46+,Rock,Premium,Wallet,No,Free,Web,4G,0.24,No
380,Female,46+,Pop,Family,Card,No,Family,Web,4G,4.92,Yes
381,Male ,18-25,EDM,Free,UPI,No,Family,iOS,4G,1.37,Yes
382,Male ,46+,EDM,Premium,UPI,Yes,Family,Android,5G,1.6,No
383,Male ,26-35,Pop,Family,UPI,Yes,Family,Web,5G,1.24,No
384,Male ,18-25,EDM,Free,UPI,No,Family,Web,4G,3.01,No
385,Male ,46+,EDM,Premium,UPI,Yes,Premium,Web,WiFi,0.1,No
386,Male ,36-45,EDM,Free,Auto-Debit,Yes,Family,Web,WiFi,0.47,No
387,Male ,18-25,HipHop,Premium,UPI,Yes,Free,iOS,4G,0.49,Yes
388,Male ,46+,HipHop,Premium,Card,No,Premium,Web,4G,3.32,Yes
389,Male ,46+,Classical,Free,Wallet,Yes,Premium,iOS,WiFi,1.65,No
390,Male ,26-35,Classical,Family,Wallet,Yes,Premium,Android,5G,2.19,No
391,Male ,26-35,HipHop,Free,Card,No,Premium,iOS,WiFi,4.75,No
392,Male ,36-45,EDM,Family,Card,No,Family,Android,4G,1,No
393,Male ,36-45,Rock,Premium,Card,No,Free,Android,WiFi,0.35,No
394,Male ,36-45,Rock,Premium,Wallet,Yes,Family,Android,4G,2.21,No
395,Male ,26-35,Rock,Premium,Card,Yes,Family,Web,5G,0.82,No
396,Male ,46+,Rock,Family,Card,Yes,Premium,iOS,WiFi,0.72,No
397,Female,18-25,Classical,Premium,Auto-Debit,No,Family,Android,4G,2.05,No
398,Female,18-25,Jazz,Free,Auto-Debit,No,Premium,iOS,WiFi,3.35,No
399,Female,26-35,Rock,Free,Auto-Debit,Yes,Family,Android,5G,1.21,No
400,Female,26-35,Jazz,Family,Wallet,Yes,Premium,Android,WiFi,4.38,No
401,Female,26-35,EDM,Family,Card,Yes,Premium,Android,4G,1.81,Yes
402,Male ,26-35,HipHop,Free,UPI,No,Premium,Web,4G,4.67,No
403,Male ,18-25,Rock,Free,Wallet,No,Premium,iOS,WiFi,2.46,No
404,Male ,36-45,Classical,Family,Auto-Debit,Yes,Family,Web,WiFi,3.63,No
405,Male ,18-25,EDM,Family,Auto-Debit,No,Family,iOS,4G,4.25,No
406,Male ,26-35,Jazz,Free,Wallet,No,Free,Android,4G,2.65,No
407,Male ,36-45,EDM,Free,Wallet,Yes,Free,iOS,WiFi,4.25,No
408,Male ,18-25,Pop,Free,Card,Yes,Premium,iOS,5G,1.89,Yes
409,Male ,26-35,Pop,Free,Wallet,Yes,Free,iOS,4G,1.82,No
410,Male ,26-35,Jazz,Family,UPI,Yes,Free,Web,5G,3.97,Yes
411,Female,46+,Pop,Premium,UPI,Yes,Premium,Android,5G,1.21,No
412,Male ,46+,HipHop,Family,Wallet,Yes,Premium,iOS,5G,3.59,No
413,Male ,26-35,EDM,Free,UPI,Yes,Premium,iOS,4G,0.39,No
414,Female,18-25,EDM,Family,Card,Yes,Free,iOS,5G,3.18,No
415,Female,46+,Classical,Free,Wallet,No,Premium,Android,WiFi,4.71,No
416,Female,18-25,HipHop,Family,UPI,Yes,Free,iOS,WiFi,2.28,No
417,Male ,18-25,Pop,Free,Auto-Debit,No,Premium,iOS,WiFi,2.08,Yes
418,Female,46+,EDM,Free,Card,Yes,Premium,Android,4G,2.7,No
419,Male ,26-35,Pop,Family,Wallet,No,Family,Web,5G,3.6,No
420,Female,46+,Rock,Free,Wallet,Yes,Family,iOS,WiFi,1.79,No
421,Female,18-25,HipHop,Premium,Wallet,No,Premium,iOS,5G,0,No
422,Female,36-45,Pop,Free,Auto-Debit,Yes,Family,Android,4G,2.51,No
423,Male ,46+,HipHop,Free,UPI,Yes,Family,iOS,WiFi,2.1,Yes
424,Male ,36-45,Jazz,Free,Wallet,No,Family,Android,4G,2.66,No
425,Male ,26-35,EDM,Premium,UPI,No,Family,Web,5G,3.58,Yes
426,Male ,46+,Rock,Family,Card,No,Free,Android,5G,1.42,No
427,Male ,36-45,Classical,Premium,Auto-Debit,Yes,Free,iOS,4G,2.53,No
428,Male ,26-35,Rock,Premium,Auto-Debit,No,Free,Android,5G,1.27,No
429,Male ,18-25,HipHop,Premium,Card,No,Free,Android,5G,2.3,No
430,Female,26-35,Rock,Family,Card,Yes,Free,Android,5G,1.72,Yes
431,Female,26-35,EDM,Free,Wallet,Yes,Free,Android,5G,1.85,Yes
432,Female,18-25,HipHop,Premium,Card,Yes,Premium,Web,4G,2.9,No
433,Female,26-35,HipHop,Free,Auto-Debit,Yes,Premium,Android,4G,3.45,No
434,Female,46+,EDM,Premium,UPI,No,Family,Android,5G,0.06,Yes
435,Female,26-35,Jazz,Premium,UPI,Yes,Premium,iOS,5G,4.38,Yes
436,Female,36-45,Pop,Premium,UPI,Yes,Premium,iOS,4G,1.82,No
437,Female,26-35,Classical,Premium,UPI,No,Free,Android,WiFi,3.22,Yes
438,Male ,36-45,Jazz,Premium,UPI,Yes,Free,Android,WiFi,0.61,No
439,Male ,26-35,Jazz,Premium,UPI,No,Family,Web,5G,2.86,No
440,Male ,46+,Rock,Family,Auto-Debit,No,Free,iOS,5G,3.39,Yes
441,Female,18-25,Jazz,Free,Card,No,Free,Web,5G,0.79,Yes
442,Male ,18-25,Classical,Free,Auto-Debit,No,Premium,Android,5G,4.56,No
443,Male ,36-45,Classical,Family,Wallet,Yes,Family,Web,5G,3.79,No
444,Male ,26-35,Jazz,Premium,UPI,Yes,Family,Web,5G,2.67,No
445,Male ,26-35,EDM,Family,Card,No,Premium,iOS,5G,0.83,No
446,Male ,46+,Pop,Family,Card,No,Free,iOS,5G,4.33,No
447,Female,18-25,Classical,Family,UPI,Yes,Free,iOS,5G,0.34,No
448,Female,18-25,HipHop,Free,Card,No,Free,iOS,4G,0.58,No
449,Male ,18-25,HipHop,Family,UPI,Yes,Family,Android,5G,3.49,No
450,Male ,46+,HipHop,Premium,Wallet,Yes,Premium,iOS,WiFi,1.27,Yes
451,Male ,36-45,HipHop,Family,UPI,No,Premium,Android,WiFi,2.3,No
452,Male ,36-45,HipHop,Free,Wallet,Yes,Free,iOS,4G,2.69,No
453,Male ,46+,Classical,Free,Card,No,Family,Android,WiFi,2.29,No
454,Male ,36-45,Jazz,Premium,Auto-Debit,No,Premium,Web,5G,0.42,No
455,Female,36-45,EDM,Family,Card,Yes,Free,iOS,4G,3.69,Yes
456,Female,18-25,Rock,Premium,Auto-Debit,No,Free,iOS,WiFi,1.2,No
457,Female,46+,EDM,Family,UPI,Yes,Free,Web,4G,3.69,Yes
458,Female,18-25,HipHop,Premium,Card,Yes,Free,iOS,4G,4.33,No
459,Male ,26-35,EDM,Premium,Card,Yes,Free,Android,5G,2.68,Yes
460,Male ,46+,Pop,Premium,Wallet,No,Family,Web,5G,3.53,Yes
461,Male ,26-35,Rock,Free,UPI,Yes,Free,iOS,4G,0.18,Yes
462,Male ,36-45,Jazz,Free,Auto-Debit,No,Premium,iOS,WiFi,0.18,No
463,Female,18-25,Jazz,Family,UPI,Yes,Family,Android,WiFi,0.99,No
464,Male ,36-45,HipHop,Free,Wallet,Yes,Family,iOS,4G,1.79,No
465,Male ,18-25,Rock,Premium,Wallet,No,Family,Android,4G,0.91,No
466,Female,18-25,HipHop,Free,Wallet,No,Family,iOS,WiFi,3.17,No
467,Female,18-25,Jazz,Free,UPI,Yes,Family,Web,5G,1.38,Yes
468,Female,18-25,Rock,Family,Wallet,No,Premium,Android,4G,4.23,No
469,Male ,36-45,Classical,Premium,UPI,No,Family,Android,5G,2.8,Yes
470,Female,36-45,EDM,Free,Wallet,No,Premium,iOS,5G,1.89,No
471,Male ,36-45,Pop,Free,Card,No,Free,Android,5G,4.47,Yes
472,Female,18-25,Pop,Family,Auto-Debit,No,Free,Android,4G,4.14,No
473,Female,26-35,Classical,Family,UPI,No,Premium,Web,WiFi,4.1,Yes
474,Female,36-45,Rock,Premium,Auto-Debit,Yes,Premium,Android,5G,3.64,No
475,Male ,36-45,EDM,Family,UPI,No,Family,Web,5G,3.07,No
476,Male ,46+,Classical,Premium,UPI,No,Free,Android,WiFi,1.83,No
477,Male ,26-35,Rock,Premium,Card,No,Free,Web,WiFi,2.11,Yes
478,Male ,36-45,EDM,Free,Card,Yes,Free,Web,5G,3.24,No
479,Male ,36-45,Rock,Free,UPI,No,Free,Web,5G,0.86,No
480,Male ,46+,Pop,Free,Wallet,Yes,Free,Web,4G,4.14,No
481,Male ,18-25,EDM,Free,UPI,No,Free,Web,4G,4.69,No
482,Female,26-35,Pop,Free,UPI,Yes,Free,iOS,4G,0.49,No
483,Female,26-35,Pop,Premium,Card,Yes,Family,Android,4G,0.11,No
484,Female,46+,EDM,Free,Card,Yes,Free,iOS,4G,0.71,No
485,Female,26-35,Classical,Free,Auto-Debit,Yes,Free,Android,4G,3.8,No
486,Female,36-45,Rock,Free,Auto-Debit,Yes,Family,Android,4G,0.54,No
487,Female,26-35,EDM,Premium,Wallet,No,Family,Web,4G,1.86,Yes
488,Female,46+,Jazz,Family,Auto-Debit,No,Premium,Android,4G,0.32,Yes
489,Female,18-25,Pop,Family,Auto-Debit,No,Free,iOS,4G,2.16,No
490,Male ,46+,Pop,Free,Auto-Debit,Yes,Family,Android,WiFi,3.02,No
491,Male ,26-35,Pop,Family,Wallet,Yes,Free,Android,4G,3.14,No
492,Male ,46+,Pop,Premium,UPI,No,Family,iOS,5G,2.59,No
493,Female,46+,Pop,Free,UPI,No,Family,iOS,5G,4.69,Yes
494,Male ,26-35,Pop,Premium,Wallet,No,Premium,iOS,4G,2.66,Yes
495,Male ,18-25,HipHop,Premium,UPI,No,Premium,Web,5G,4.3,No
496,Male ,36-45,Jazz,Free,Auto-Debit,No,Premium,Web,WiFi,4.97,No
497,Male ,46+,Rock,Premium,Auto-Debit,No,Family,Android,4G,1.15,No
498,Male ,18-25,EDM,Free,Auto-Debit,Yes,Premium,Android,5G,1.33,Yes
499,Female,18-25,Pop,Premium,Auto-Debit,No,Free,Web,4G,2.61,No
500,Female,46+,Pop,Family,UPI,Yes,Free,iOS,WiFi,0.91,No
501,Male ,26-35,HipHop,Family,Wallet,No,Family,iOS,4G,2.82,No
502,Male ,26-35,Pop,Family,Wallet,Yes,Premium,iOS,5G,3.42,No
503,Male ,46+,EDM,Premium,Wallet,No,Family,Web,WiFi,0.3,No
504,Male ,18-25,Rock,Free,Card,Yes,Family,iOS,WiFi,3.41,No
505,Male ,18-25,HipHop,Family,Wallet,Yes,Free,Android,WiFi,0.8,No
506,Male ,18-25,Jazz,Free,Card,Yes,Premium,Web,WiFi,1.5,Yes
507,Female,18-25,HipHop,Family,Wallet,Yes,Free,iOS,WiFi,3.69,No
508,Female,18-25,Classical,Family,Auto-Debit,Yes,Free,Android,WiFi,0.82,No
509,Female,18-25,Classical,Premium,Wallet,Yes,Free,Android,WiFi,2.66,No
510,Female,26-35,Rock,Family,Card,No,Free,iOS,5G,2.95,No
511,Male ,46+,Rock,Free,Auto-Debit,Yes,Free,Web,4G,0.82,No
512,Male ,26-35,HipHop,Free,Card,No,Premium,Web,4G,1.37,No
513,Male ,46+,EDM,Family,UPI,Yes,Family,iOS,4G,3.03,No
514,Female,36-45,EDM,Free,UPI,No,Free,Web,WiFi,2.31,No
515,Female,18-25,Classical,Free,UPI,No,Free,Android,4G,3.3,Yes
516,Male ,46+,Rock,Free,Auto-Debit,No,Free,iOS,4G,4.27,Yes
517,Male ,18-25,Rock,Free,Auto-Debit,No,Premium,iOS,4G,0.68,No
518,Male ,36-45,EDM,Free,Card,Yes,Premium,iOS,WiFi,0.35,No
519,Male ,18-25,Classical,Family,Auto-Debit,Yes,Family,iOS,WiFi,3.33,No
520,Male ,36-45,EDM,Free,Wallet,Yes,Family,iOS,4G,3.85,Yes
521,Male ,18-25,EDM,Free,Card,Yes,Family,iOS,5G,2.25,No
522,Female,18-25,HipHop,Family,Wallet,Yes,Free,Android,5G,1.97,No
523,Female,26-35,Rock,Premium,Auto-Debit,No,Premium,iOS,4G,2.98,No
524,Female,36-45,Rock,Free,Wallet,No,Family,iOS,4G,2.76,No
525,Female,46+,Rock,Premium,Auto-Debit,Yes,Premium,Web,5G,2.45,No
526,Female,36-45,Rock,Premium,Auto-Debit,No,Family,Web,4G,4.09,No
527,Male ,26-35,Rock,Family,Wallet,No,Family,iOS,4G,0.87,No
528,Male ,46+,Rock,Premium,UPI,Yes,Free,Web,WiFi,3.41,Yes
529,Male ,18-25,Jazz,Premium,Auto-Debit,Yes,Free,Web,WiFi,3.71,Yes
530,Male ,18-25,Classical,Premium,Card,Yes,Free,iOS,5G,4.51,No
531,Male ,18-25,Rock,Family,Card,Yes,Free,iOS,4G,4.73,No
532,Male ,26-35,Jazz,Free,UPI,Yes,Free,Web,WiFi,2.54,No
533,Female,46+,Jazz,Family,Wallet,Yes,Free,Android,4G,2.17,No
534,Male ,18-25,Jazz,Family,UPI,No,Premium,Android,WiFi,2.52,No
535,Male ,18-25,Pop,Family,Wallet,Yes,Free,iOS,5G,3.66,No
536,Female,18-25,Rock,Free,UPI,Yes,Premium,Android,4G,0.09,No
537,Female,18-25,EDM,Premium,Auto-Debit,No,Premium,Web,5G,0.87,No
538,Female,18-25,Classical,Free,Card,Yes,Free,Web,WiFi,4.54,Yes
539,Male ,18-25,Jazz,Premium,UPI,Yes,Premium,iOS,WiFi,0.98,No
540,Female,18-25,Pop,Free,Card,No,Premium,Android,WiFi,1.14,Yes
541,Male ,46+,Jazz,Family,Wallet,Yes,Free,Android,WiFi,4.7,No
542,Female,36-45,Classical,Family,UPI,Yes,Free,Android,4G,1.47,No
543,Female,46+,Classical,Premium,UPI,Yes,Premium,Android,WiFi,1.45,Yes
544,Female,26-35,Pop,Family,UPI,No,Premium,Android,4G,4.62,No
545,Male ,18-25,Pop,Family,UPI,Yes,Free,Android,5G,1.88,No
546,Male ,26-35,Rock,Free,Card,No,Free,Android,WiFi,2.47,No
547,Male ,46+,HipHop,Premium,Auto-Debit,Yes,Free,Android,4G,2.8,Yes
548,Male ,26-35,Jazz,Free,Card,No,Free,iOS,4G,4.34,No
549,Male ,26-35,Pop,Free,Auto-Debit,No,Free,Android,4G,0.39,No
550,Male ,26-35,Jazz,Family,UPI,Yes,Free,iOS,WiFi,1.3,No
551,Female,46+,HipHop,Free,Auto-Debit,Yes,Free,Android,4G,2.94,No
552,Male ,36-45,HipHop,Premium,Card,No,Family,iOS,5G,2.17,No
553,Male ,26-35,HipHop,Family,UPI,No,Family,Web,5G,1.39,No
554,Female,46+,HipHop,Premium,Card,No,Family,iOS,5G,2.05,No
555,Female,18-25,Pop,Premium,Card,Yes,Premium,iOS,5G,4.83,No
556,Female,18-25,Jazz,Premium,Card,Yes,Family,Web,5G,0.11,No
557,Male ,46+,Classical,Premium,Auto-Debit,No,Family,Android,4G,0.73,Yes
558,Female,26-35,Jazz,Free,UPI,No,Free,Android,WiFi,0.09,Yes
559,Male ,36-45,Jazz,Family,UPI,Yes,Premium,iOS,5G,2.97,No
560,Female,18-25,Pop,Free,Card,No,Premium,Android,WiFi,0.06,No
561,Female,36-45,Pop,Family,Wallet,Yes,Free,iOS,WiFi,2.27,No
562,Female,46+,Pop,Free,Card,No,Premium,Web,4G,4.3,Yes
563,Male ,18-25,Pop,Family,Auto-Debit,Yes,Premium,Android,WiFi,0.49,Yes
564,Male ,26-35,Pop,Free,Auto-Debit,No,Free,Android,5G,1.83,Yes
565,Male ,18-25,HipHop,Premium,UPI,Yes,Premium,Android,WiFi,1.89,No
566,Male ,26-35,HipHop,Free,Wallet,Yes,Family,Web,4G,1.81,No
567,Male ,36-45,EDM,Free,Auto-Debit,No,Family,iOS,WiFi,3.64,No
568,Male ,18-25,Classical,Premium,UPI,No,Family,iOS,WiFi,0.02,No
569,Female,46+,Rock,Free,Wallet,No,Free,Web,WiFi,3.9,No
570,Male ,18-25,Jazz,Free,Wallet,Yes,Premium,iOS,5G,4.2,No
571,Male ,26-35,Classical,Family,UPI,No,Premium,iOS,5G,2.16,No
572,Female,36-45,EDM,Family,Auto-Debit,Yes,Premium,Web,WiFi,4.44,No
573,Female,46+,Jazz,Family,Card,Yes,Premium,Android,WiFi,1.91,No
574,Female,26-35,Classical,Free,Auto-Debit,Yes,Free,iOS,4G,3.47,No
575,Male ,26-35,HipHop,Premium,Auto-Debit,Yes,Premium,Web,WiFi,1.94,No
576,Female,46+,EDM,Premium,Auto-Debit,Yes,Free,iOS,4G,0.19,No
577,Male ,46+,Jazz,Premium,UPI,Yes,Family,Android,4G,0.42,Yes
578,Female,36-45,Classical,Premium,UPI,Yes,Free,Android,WiFi,2.21,No
579,Female,26-35,Rock,Family,Card,Yes,Premium,Android,5G,4.95,No
580,Female,26-35,Rock,Family,Auto-Debit,No,Free,Android,4G,0.89,Yes
581,Male ,36-45,Pop,Free,Auto-Debit,No,Premium,Android,5G,4.48,No
582,Male ,18-25,Jazz,Premium,Card,No,Free,Android,5G,4.6,No
583,Male ,46+,EDM,Free,Wallet,No,Premium,Android,5G,2.05,No
584,Male ,36-45,EDM,Premium,Wallet,No,Family,Android,4G,2.31,No
585,Male ,46+,Jazz,Premium,Card,Yes,Family,iOS,4G,2.51,No
586,Male ,36-45,EDM,Free,Auto-Debit,No,Free,Web,WiFi,3.85,Yes
587,Female,36-45,HipHop,Family,UPI,No,Family,Web,4G,0.62,Yes
588,Male ,26-35,HipHop,Free,Auto-Debit,Yes,Premium,iOS,WiFi,1.64,Yes
589,Male ,46+,EDM,Free,Card,Yes,Family,Web,4G,0.85,Yes
590,Female,36-45,Jazz,Premium,Card,No,Family,Web,5G,4.39,Yes
591,Female,26-35,Classical,Family,Card,No,Family,Android,4G,0.35,Yes
592,Female,36-45,HipHop,Free,UPI,No,Family,iOS,5G,3.74,No
593,Male ,46+,Jazz,Family,Auto-Debit,No,Premium,Android,4G,2.2,Yes
594,Female,18-25,EDM,Family,UPI,Yes,Family,Android,5G,3.57,No
595,Male ,18-25,HipHop,Family,Wallet,No,Family,Android,WiFi,4.45,No
596,Female,18-25,Jazz,Family,Auto-Debit,No,Free,iOS,5G,1.7,No
597,Female,18-25,Pop,Premium,Card,Yes,Premium,iOS,5G,1.14,No
598,Female,46+,Rock,Premium,Auto-Debit,No,Free,iOS,4G,3.25,Yes
599,Male ,18-25,Pop,Premium,Card,Yes,Free,Android,WiFi,4.99,Yes
600,Male ,26-35,EDM,Premium,UPI,Yes,Free,iOS,4G,3.65,Yes
601,Male ,18-25,Jazz,Premium,Auto-Debit,Yes,Free,Android,5G,3.98,Yes
602,Male ,46+,Rock,Free,Card,Yes,Free,Web,5G,3.15,Yes
603,Male ,26-35,Classical,Family,UPI,Yes,Free,Android,5G,1.84,Yes
604,Male ,18-25,EDM,Premium,Auto-Debit,No,Free,Web,5G,3.27,Yes
605,Female,18-25,Classical,Family,Auto-Debit,No,Free,Web,4G,0.64,Yes
606,Male ,26-35,Classical,Premium,Wallet,Yes,Free,iOS,4G,2.44,No
607,Male ,36-45,HipHop,Premium,Auto-Debit,No,Premium,Android,4G,2.87,Yes
608,Female,26-35,HipHop,Free,Wallet,Yes,Free,iOS,WiFi,4.53,No
609,Female,18-25,Rock,Family,Auto-Debit,Yes,Family,iOS,5G,4.6,No
610,Female,46+,Rock,Premium,Wallet,No,Family,Web,WiFi,0.3,No
611,Male ,18-25,Rock,Premium,UPI,No,Family,Web,5G,3.16,Yes
612,Female,26-35,Rock,Free,Auto-Debit,No,Premium,Android,4G,3.98,No
613,Male ,18-25,Rock,Family,UPI,No,Free,Web,5G,2.68,No
614,Female,26-35,Rock,Family,Auto-Debit,No,Premium,Android,5G,0.48,Yes
615,Female,18-25,Pop,Premium,Auto-Debit,Yes,Premium,Android,WiFi,1.16,No
616,Female,18-25,EDM,Free,Auto-Debit,No,Family,iOS,4G,1.57,No
617,Male ,36-45,Pop,Free,Auto-Debit,No,Premium,Web,5G,3.31,Yes
618,Male ,26-35,EDM,Premium,Auto-Debit,No,Free,iOS,4G,0.33,Yes
619,Male ,36-45,Jazz,Family,Auto-Debit,No,Premium,Web,WiFi,2.75,No
620,Male ,36-45,HipHop,Premium,Card,No,Family,Web,5G,0.54,No
621,Male ,18-25,Pop,Family,Auto-Debit,No,Premium,iOS,5G,1.98,Yes
622,Male ,26-35,Classical,Free,Wallet,Yes,Free,Android,5G,2.13,Yes
623,Female,46+,Pop,Premium,Auto-Debit,Yes,Premium,iOS,5G,2.26,No
624,Male ,18-25,Rock,Premium,UPI,Yes,Free,Web,4G,3.55,No
625,Male ,26-35,Pop,Premium,Wallet,Yes,Free,iOS,WiFi,0.41,No
626,Female,36-45,HipHop,Family,Wallet,Yes,Family,iOS,WiFi,1.34,No
627,Female,18-25,HipHop,Family,Wallet,No,Family,Web,5G,3.21,No
628,Female,46+,Rock,Free,Card,Yes,Family,Web,WiFi,4.72,No
629,Male ,18-25,EDM,Family,Auto-Debit,No,Family,Android,WiFi,3.1,Yes
630,Female,36-45,Rock,Family,UPI,Yes,Family,Web,4G,4.42,Yes
631,Male ,36-45,Jazz,Premium,UPI,Yes,Free,Web,4G,4.84,No
632,Female,26-35,EDM,Free,UPI,No,Free,Web,4G,4.42,No
633,Female,46+,HipHop,Free,Card,No,Free,Web,4G,4.86,No
634,Female,18-25,HipHop,Premium,Card,Yes,Free,Web,5G,3.89,No
635,Male ,36-45,Jazz,Family,Card,Yes,Premium,Android,4G,4.44,Yes
636,Male ,26-35,EDM,Family,Auto-Debit,Yes,Free,Web,5G,2.46,No
637,Male ,46+,Pop,Premium,Card,No,Family,iOS,WiFi,1.73,No
638,Male ,46+,Pop,Premium,UPI,Yes,Free,iOS,WiFi,5,Yes
639,Male ,46+,Rock,Family,Card,No,Premium,Web,4G,0.49,Yes
640,Male ,46+,HipHop,Free,UPI,No,Premium,iOS,5G,4.79,No
641,Female,46+,Pop,Premium,Wallet,No,Family,Android,5G,2.15,Yes
642,Male ,18-25,HipHop,Family,UPI,No,Premium,iOS,5G,0.11,No
643,Male ,36-45,Rock,Premium,Wallet,No,Premium,Android,WiFi,4.02,Yes
644,Female,36-45,Classical,Free,Auto-Debit,No,Family,Android,4G,2.22,No
645,Female,26-35,HipHop,Free,Card,Yes,Free,iOS,WiFi,3.99,Yes
646,Female,46+,Classical,Family,Auto-Debit,No,Premium,iOS,5G,0.22,No
647,Male ,26-35,HipHop,Free,Auto-Debit,Yes,Premium,iOS,WiFi,4.87,No
648,Female,46+,EDM,Premium,Auto-Debit,No,Free,iOS,4G,3.36,No
649,Male ,26-35,Jazz,Free,Wallet,Yes,Family,iOS,4G,0.24,No
650,Female,36-45,Classical,Family,Card,No,Premium,iOS,4G,0.02,No
651,Female,26-35,EDM,Premium,Auto-Debit,No,Premium,Android,5G,2.97,Yes
652,Female,36-45,Jazz,Free,Auto-Debit,Yes,Family,Android,WiFi,4.88,No
653,Male ,36-45,EDM,Free,UPI,No,Premium,Web,5G,2.62,No
654,Male ,26-35,Rock,Free,UPI,Yes,Free,Android,4G,1.77,No
655,Male ,46+,Rock,Family,Card,No,Free,iOS,5G,4.69,No
656,Male ,36-45,Rock,Family,UPI,Yes,Free,iOS,4G,4.92,Yes
657,Male ,26-35,Rock,Free,Wallet,Yes,Free,Android,WiFi,3.92,Yes
658,Male ,36-45,Rock,Premium,Wallet,No,Free,iOS,4G,3.59,No
659,Female,36-45,Classical,Free,Wallet,No,Free,Android,WiFi,0.01,No
660,Male ,26-35,Rock,Premium,Auto-Debit,Yes,Free,Web,WiFi,1.57,No
661,Male ,36-45,Rock,Premium,Card,No,Free,iOS,4G,4.63,No
662,Female,36-45,Jazz,Family,Wallet,Yes,Free,iOS,WiFi,1.84,No
663,Female,26-35,Jazz,Free,Wallet,Yes,Family,Web,WiFi,1.67,No
664,Female,18-25,Rock,Family,Wallet,Yes,Family,Android,4G,2.69,Yes
665,Male ,26-35,Classical,Free,Wallet,Yes,Premium,iOS,4G,2.24,Yes
